Date,Open,High,Low,Close,Adj Close,Volume
2023-05-30,2.559999942779541,2.5899999141693115,2.4800000190734863,2.490000009536743,2.490000009536743,2796700
2023-05-31,2.4800000190734863,2.619999885559082,2.450000047683716,2.5899999141693115,2.5899999141693115,3965100
2023-06-01,2.7300000190734863,2.950000047683716,2.7100000381469727,2.890000104904175,2.890000104904175,12363300
2023-06-02,2.950000047683716,3.069999933242798,2.940000057220459,3.059999942779541,3.059999942779541,8138200
2023-06-05,3.0799999237060547,3.1500000953674316,3.0,3.069999933242798,3.069999933242798,6381800
2023-06-06,3.0199999809265137,3.0899999141693115,2.9600000381469727,3.049999952316284,3.049999952316284,4293000
2023-06-07,3.059999942779541,3.119999885559082,2.990000009536743,2.990000009536743,2.990000009536743,4299600
2023-06-08,2.9700000286102295,3.180000066757202,2.9600000381469727,3.1600000858306885,3.1600000858306885,6602600
2023-06-09,3.1600000858306885,3.1600000858306885,3.009999990463257,3.0999999046325684,3.0999999046325684,5428900
2023-06-12,3.0999999046325684,3.2300000190734863,3.069999933242798,3.1700000762939453,3.1700000762939453,4896600
2023-06-13,3.2300000190734863,3.369999885559082,3.130000114440918,3.1600000858306885,3.1600000858306885,7194700
2023-06-14,3.2300000190734863,3.3399999141693115,3.059999942779541,3.119999885559082,3.119999885559082,5694100
2023-06-15,3.109999895095825,3.25,3.069999933242798,3.25,3.25,4902700
2023-06-16,3.2799999713897705,3.319999933242798,3.2100000381469727,3.2899999618530273,3.2899999618530273,14673000
2023-06-20,3.309999942779541,3.3299999237060547,3.200000047683716,3.309999942779541,3.309999942779541,4353800
2023-06-21,3.309999942779541,3.4700000286102295,3.259999990463257,3.440000057220459,3.440000057220459,8626400
2023-06-22,3.390000104904175,3.430000066757202,3.3499999046325684,3.4000000953674316,3.4000000953674316,3750800
2023-06-23,3.319999933242798,3.4100000858306885,3.2699999809265137,3.4100000858306885,3.4100000858306885,25121400
2023-06-26,3.369999885559082,3.450000047683716,3.3499999046325684,3.390000104904175,3.390000104904175,4827200
2023-06-27,3.390000104904175,3.4000000953674316,3.369999885559082,3.390000104904175,3.390000104904175,3136600
2023-06-28,3.369999885559082,3.450000047683716,3.3499999046325684,3.4100000858306885,3.4100000858306885,3671100
2023-06-29,3.4200000762939453,3.450000047683716,3.369999885559082,3.4200000762939453,3.4200000762939453,3336400
2023-06-30,3.4200000762939453,3.430000066757202,3.369999885559082,3.4000000953674316,3.4000000953674316,3321900
2023-07-03,3.3399999141693115,3.4000000953674316,3.2899999618530273,3.4000000953674316,3.4000000953674316,3342200
2023-07-05,3.369999885559082,3.4200000762939453,3.2799999713897705,3.390000104904175,3.390000104904175,5815000
2023-07-06,3.309999942779541,3.390000104904175,3.2699999809265137,3.309999942779541,3.309999942779541,8560500
2023-07-07,3.299999952316284,3.4100000858306885,3.2899999618530273,3.3499999046325684,3.3499999046325684,2591300
2023-07-10,3.2799999713897705,3.3299999237060547,3.2100000381469727,3.2899999618530273,3.2899999618530273,3297500
2023-07-11,3.2899999618530273,3.3299999237060547,3.1700000762939453,3.1700000762939453,3.1700000762939453,5707700
2023-07-12,3.190000057220459,3.2699999809265137,3.1500000953674316,3.1700000762939453,3.1700000762939453,4828100
2023-07-13,3.180000066757202,3.2899999618530273,3.1500000953674316,3.240000009536743,3.240000009536743,4854800
2023-07-14,3.240000009536743,3.2899999618530273,3.0999999046325684,3.119999885559082,3.119999885559082,4804100
