"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-05-01T18:00:00.000Z","2.99","3.02","2.98","3.00","0.1672","-0.1377","842,890"
"2024-05-01T18:30:00.000Z","3.00","3.07","2.96","3.05","1.84","1.53","1,302,428"
"2024-05-01T19:00:00.000Z","3.05","3.06","2.98","3.00","-1.80","-2.11","1,083,227"
"2024-05-01T19:30:00.000Z","2.99","2.99","2.97","2.97","-0.7646","-1.07","1,126,482"
"2024-05-02T13:30:00.000Z","3.04","3.12","2.99","3.04","2.27","1.97","2,065,033"
"2024-05-02T14:00:00.000Z","3.04","3.05","2.97","3.00","-1.28","-1.58","713,936"
"2024-05-02T14:30:00.000Z","3.01","3.02","2.97","3.02","0.7631","0.4582","572,979"
"2024-05-02T15:00:00.000Z","3.03","3.07","3.01","3.02","-0.0165","-0.3214","643,406"
"2024-05-02T15:30:00.000Z","3.03","3.03","3.01","3.01","-0.4366","-0.7415","226,041"
"2024-05-02T16:00:00.000Z","3.02","3.02","2.99","3.01","","-0.3049","302,321"
"2024-05-02T16:30:00.000Z","3.00","3.02","2.99","3.02","0.3256","0.0207","298,787"
"2024-05-02T17:00:00.000Z","3.01","3.12","3.01","3.08","2.16","1.85","1,645,973"
"2024-05-02T17:30:00.000Z","3.08","3.18","3.06","3.17","2.79","2.49","2,477,789"
"2024-05-02T18:00:00.000Z","3.17","3.22","3.11","3.12","-1.77","-2.07","2,058,139"
"2024-05-02T18:30:00.000Z","3.12","3.14","3.09","3.12","","-0.3049","1,157,731"
"2024-05-02T19:00:00.000Z","3.11","3.14","3.09","3.10","-0.4815","-0.7864","738,226"
"2024-05-02T19:30:00.000Z","3.10","3.13","3.09","3.12","0.6452","0.3403","1,644,326"
"2024-05-03T13:30:00.000Z","3.15","3.31","3.13","3.23","3.50","3.20","4,614,405"
"2024-05-03T14:00:00.000Z","3.23","3.23","3.13","3.17","-1.99","-2.29","1,696,774"
"2024-05-03T14:30:00.000Z","3.17","3.17","3.12","3.14","-0.7899","-1.09","1,199,771"
"2024-05-03T15:00:00.000Z","3.15","3.20","3.12","3.19","1.43","1.13","834,961"
"2024-05-03T15:30:00.000Z","3.18","3.21","3.16","3.17","-0.3140","-0.6189","957,773"
"2024-05-03T16:00:00.000Z","3.17","3.23","3.17","3.23","1.64","1.33","921,475"
"2024-05-03T16:30:00.000Z","3.23","3.27","3.21","3.22","-0.1797","-0.4846","1,340,963"
"2024-05-03T17:00:00.000Z","3.22","3.27","3.22","3.25","0.8848","0.5799","585,568"
"2024-05-03T17:30:00.000Z","3.24","3.25","3.19","3.23","-0.7601","-1.06","912,239"
"2024-05-03T18:00:00.000Z","3.23","3.27","3.23","3.25","0.7752","0.4703","1,389,113"
"2024-05-03T18:30:00.000Z","3.26","3.29","3.23","3.25","-0.0369","-0.3418","1,179,948"
"2024-05-03T19:00:00.000Z","3.24","3.28","3.21","3.27","0.4986","0.1938","2,357,730"
"2024-05-03T19:30:00.000Z","3.27","3.39","3.25","3.31","1.23","0.9202","15,389,887"
"2024-05-06T13:30:00.000Z","3.26","3.26","3.04","3.11","-5.90","-6.21","7,093,940"
"2024-05-06T14:00:00.000Z","3.10","3.18","3.08","3.15","1.45","1.15","4,099,317"
"2024-05-06T14:30:00.000Z","3.15","3.24","3.15","3.22","2.06","1.76","2,955,986"
"2024-05-06T15:00:00.000Z","3.23","3.28","3.13","3.17","-1.55","-1.85","2,247,025"
"2024-05-06T15:30:00.000Z","3.17","3.24","3.16","3.24","2.20","1.90","1,299,125"
"2024-05-06T16:00:00.000Z","3.23","3.26","3.20","3.23","-0.3303","-0.6352","1,144,935"
"2024-05-06T16:30:00.000Z","3.23","3.26","3.21","3.25","0.7990","0.4941","1,181,128"
"2024-05-06T17:00:00.000Z","3.25","3.31","3.23","3.25","","-0.3049","2,009,533"
"2024-05-06T17:30:00.000Z","3.26","3.34","3.23","3.33","2.30","2.00","1,802,857"
"2024-05-06T18:00:00.000Z","3.33","3.44","3.28","3.35","0.5255","0.2206","4,448,705"
"2024-05-06T18:30:00.000Z","3.35","3.36","3.29","3.31","-1.12","-1.42","3,115,279"
"2024-05-06T19:00:00.000Z","3.31","3.32","3.27","3.32","0.3021","-0.0028","1,737,686"
"2024-05-06T19:30:00.000Z","3.32","3.32","3.24","3.28","-1.20","-1.51","5,470,222"
"2024-05-07T13:30:00.000Z","3.27","3.27","3.06","3.13","-4.73","-5.03","5,604,437"
"2024-05-07T14:00:00.000Z","3.13","3.18","3.10","3.15","0.9600","0.6551","2,493,219"
"2024-05-07T14:30:00.000Z","3.16","3.16","3.12","3.13","-0.7290","-1.03","1,286,645"
"2024-05-07T15:00:00.000Z","3.13","3.16","3.11","3.15","0.5747","0.2698","1,318,943"
"2024-05-07T15:30:00.000Z","3.16","3.17","3.13","3.15","","-0.3049","797,196"
"2024-05-07T16:00:00.000Z","3.15","3.21","3.15","3.17","0.7937","0.4888","1,048,392"
"2024-05-07T16:30:00.000Z","3.17","3.23","3.17","3.22","1.42","1.11","1,744,655"
"2024-05-07T17:00:00.000Z","3.22","3.23","3.19","3.22","","-0.3049","768,160"
"2024-05-07T17:30:00.000Z","3.23","3.24","3.18","3.19","-0.9317","-1.24","1,024,576"
"2024-05-07T18:00:00.000Z","3.19","3.20","3.14","3.16","-0.9404","-1.25","1,207,751"
"2024-05-07T18:30:00.000Z","3.16","3.21","3.15","3.17","0.4747","0.1698","1,054,297"
"2024-05-07T19:00:00.000Z","3.18","3.19","3.16","3.17","-0.1575","-0.4624","882,655"
"2024-05-07T19:30:00.000Z","3.16","3.21","3.15","3.19","0.6309","0.3260","2,895,424"
"2024-05-08T13:30:00.000Z","3.15","3.20","3.07","3.17","-0.6176","-0.9224","2,731,805"
"2024-05-08T14:00:00.000Z","3.17","3.23","3.13","3.15","-0.4826","-0.7875","2,312,769"
"2024-05-08T14:30:00.000Z","3.16","3.21","3.14","3.21","1.74","1.44","1,269,914"
"2024-05-08T15:00:00.000Z","3.21","3.22","3.15","3.18","-1.06","-1.36","981,417"
"2024-05-08T15:30:00.000Z","3.17","3.23","3.17","3.23","1.58","1.27","1,319,771"
"2024-05-08T16:00:00.000Z","3.23","3.26","3.22","3.24","0.4309","0.1260","1,734,783"
"2024-05-08T16:30:00.000Z","3.24","3.27","3.15","3.20","-1.23","-1.54","2,605,267"
"2024-05-08T17:00:00.000Z","3.19","3.22","3.14","3.18","-0.6281","-0.9330","1,018,881"
"2024-05-08T17:30:00.000Z","3.17","3.19","3.14","3.18","0.0031","-0.3017","570,194"
"2024-05-08T18:00:00.000Z","3.18","3.19","3.17","3.19","0.1572","-0.1477","576,471"
"2024-05-08T18:30:00.000Z","3.19","3.19","3.13","3.16","-0.7849","-1.09","1,103,278"
"2024-05-08T19:00:00.000Z","3.15","3.18","3.14","3.17","0.3165","0.0116","868,844"
"2024-05-08T19:30:00.000Z","3.17","3.20","3.15","3.19","0.6309","0.3260","3,422,016"
"2024-05-09T13:30:00.000Z","3.02","3.06","2.91","3.00","-5.96","-6.26","7,228,182"
"2024-05-09T14:00:00.000Z","3.00","3.17","2.99","3.08","2.63","2.33","3,772,514"
"2024-05-09T14:30:00.000Z","3.08","3.10","3.04","3.06","-0.4547","-0.7596","1,641,328"
"2024-05-09T15:00:00.000Z","3.07","3.07","3.02","3.04","-0.9788","-1.28","1,361,528"
"2024-05-09T15:30:00.000Z","3.03","3.04","2.98","2.99","-1.54","-1.84","2,037,681"
"2024-05-09T16:00:00.000Z","2.98","3.02","2.97","2.97","-0.5555","-0.8604","1,858,252"
"2024-05-09T16:30:00.000Z","2.98","2.98","2.95","2.95","-0.7336","-1.04","1,285,219"
"2024-05-09T17:00:00.000Z","2.95","2.98","2.93","2.98","0.8475","0.5426","2,136,661"
"2024-05-09T17:30:00.000Z","2.98","3.01","2.96","3.00","0.6723","0.3674","1,364,264"
"2024-05-09T18:00:00.000Z","3.00","3.01","2.98","3.00","0.1536","-0.1513","523,473"
"2024-05-09T18:30:00.000Z","3.00","3.01","2.99","3.00","0.0167","-0.2882","423,508"
"2024-05-09T19:00:00.000Z","3.00","3.07","2.99","3.06","2.16","1.86","1,458,623"
"2024-05-09T19:30:00.000Z","3.06","3.09","3.04","3.07","0.0783","-0.2266","4,007,786"
"2024-05-10T13:30:00.000Z","3.06","3.17","2.98","3.12","1.75","1.45","4,823,755"
"2024-05-10T14:00:00.000Z","3.13","3.19","2.99","3.00","-3.72","-4.02","4,194,536"
"2024-05-10T14:30:00.000Z","3.00","3.05","2.96","3.04","1.16","0.8598","2,752,681"
"2024-05-10T15:00:00.000Z","3.04","3.04","2.98","2.99","-1.65","-1.95","1,006,768"
"2024-05-10T15:30:00.000Z","2.98","2.99","2.96","2.98","-0.4983","-0.8032","1,013,564"
"2024-05-10T16:00:00.000Z","2.98","3.00","2.97","2.98","0.1681","-0.1368","442,082"
"2024-05-10T16:30:00.000Z","2.98","3.00","2.97","3.00","0.5034","0.1985","510,972"
"2024-05-10T17:00:00.000Z","3.00","3.00","2.98","2.98","-0.5008","-0.8057","292,033"
"2024-05-10T17:30:00.000Z","2.98","3.01","2.98","3.00","0.6745","0.3696","583,581"
"2024-05-10T18:00:00.000Z","3.00","3.00","2.91","2.94","-2.01","-2.31","2,470,639"
"2024-05-10T18:30:00.000Z","2.94","2.95","2.93","2.93","-0.3367","-0.6416","620,440"
"2024-05-10T19:00:00.000Z","2.94","2.94","2.92","2.94","0.1706","-0.1342","709,143"
"2024-05-10T19:30:00.000Z","2.94","2.95","2.90","2.92","-0.6814","-0.9863","2,607,864"
"2024-05-13T13:30:00.000Z","3.52","3.72","3.30","3.55","21.78","21.48","53,169,167"
"2024-05-13T14:00:00.000Z","3.54","3.58","3.16","3.44","-3.10","-3.40","40,705,118"
"2024-05-13T14:30:00.000Z","3.44","3.65","3.37","3.65","5.96","5.65","23,177,180"
"2024-05-13T15:00:00.000Z","3.65","4.04","3.64","3.79","3.98","3.67","35,465,397"
"2024-05-13T15:30:00.000Z","3.79","4.08","3.61","4.02","6.07","5.77","24,374,652"
"2024-05-13T16:00:00.000Z","4.02","4.37","4.02","4.13","2.61","2.30","35,546,079"
"2024-05-13T16:30:00.000Z","4.12","4.26","4.06","4.19","1.58","1.27","14,771,232"
"2024-05-13T17:00:00.000Z","4.19","4.47","4.11","4.33","3.34","3.03","19,391,877"
"2024-05-13T17:30:00.000Z","4.33","4.56","4.16","4.56","5.31","5.01","17,598,816"
"2024-05-13T18:00:00.000Z","4.55","4.88","4.51","4.83","5.92","5.62","28,932,901"
"2024-05-13T18:30:00.000Z","4.82","5.48","4.78","5.23","8.33","8.02","52,441,236"
"2024-05-13T19:00:00.000Z","5.23","5.88","5.13","5.39","3.02","2.71","57,777,160"
"2024-05-13T19:30:00.000Z","5.39","5.40","4.81","5.22","-3.11","-3.41","46,323,827"
"2024-05-14T13:30:00.000Z","11.88","11.88","8.79","10.42","99.53","99.22","55,185,061"
"2024-05-14T14:00:00.000Z","10.43","10.63","9.40","10.31","-1.10","-1.40","47,377,428"
"2024-05-14T14:30:00.000Z","10.30","10.33","9.03","9.36","-9.22","-9.53","32,592,028"
"2024-05-14T15:00:00.000Z","9.35","10.36","9.32","9.61","2.72","2.42","25,484,219"
"2024-05-14T15:30:00.000Z","9.61","9.68","8.27","8.27","-13.94","-14.25","32,007,584"
"2024-05-14T16:00:00.000Z","8.28","8.48","6.88","7.34","-11.25","-11.55","35,646,173"
"2024-05-14T16:30:00.000Z","7.34","7.49","5.85","6.42","-12.53","-12.84","24,054,079"
"2024-05-14T17:00:00.000Z","6.43","7.15","5.86","7.15","11.37","11.07","31,000,048"
"2024-05-14T17:30:00.000Z","7.37","7.80","6.42","6.95","-2.80","-3.10","37,889,287"
"2024-05-14T18:00:00.000Z","6.96","7.44","6.80","7.04","1.22","0.9196","28,018,170"
"2024-05-14T18:30:00.000Z","6.99","7.00","6.51","6.59","-6.33","-6.63","24,475,143"
"2024-05-14T19:00:00.000Z","6.59","6.70","6.10","6.24","-5.31","-5.61","22,973,864"
"2024-05-14T19:30:00.000Z","6.23","6.97","6.23","6.88","10.25","9.95","31,694,374"
"2024-05-15T13:30:00.000Z","6.10","6.60","5.21","5.21","-24.27","-24.58","45,108,164"
"2024-05-15T14:00:00.000Z","5.36","5.60","4.71","4.89","-6.15","-6.46","38,236,311"
"2024-05-15T14:30:00.000Z","4.89","5.30","4.84","5.17","5.74","5.43","20,758,249"
"2024-05-15T15:00:00.000Z","5.17","5.54","4.88","5.46","5.61","5.30","16,780,120"
"2024-05-15T15:30:00.000Z","5.46","5.66","5.29","5.56","1.84","1.53","15,265,655"
"2024-05-15T16:00:00.000Z","5.57","5.66","5.06","5.29","-4.86","-5.16","14,223,789"
"2024-05-15T16:30:00.000Z","5.29","5.31","5.11","5.16","-2.42","-2.72","6,212,726"
"2024-05-15T17:00:00.000Z","5.17","5.44","5.06","5.34","3.44","3.14","7,394,141"
"2024-05-15T17:30:00.000Z","5.33","5.74","5.31","5.72","7.12","6.82","14,816,304"
"2024-05-15T18:00:00.000Z","5.73","5.82","5.35","5.51","-3.58","-3.89","14,863,639"
"2024-05-15T18:30:00.000Z","5.51","5.54","5.20","5.39","-2.18","-2.48","10,975,144"
"2024-05-15T19:00:00.000Z","5.39","5.67","5.28","5.33","-1.30","-1.60","12,605,258"
"2024-05-15T19:30:00.000Z","5.33","5.55","5.30","5.47","2.72","2.42","13,032,620"
"2024-05-16T13:30:00.000Z","5.05","5.30","4.80","5.08","-7.12","-7.43","21,830,196"
"2024-05-16T14:00:00.000Z","5.08","5.17","4.93","4.97","-2.07","-2.38","11,890,973"
"2024-05-16T14:30:00.000Z","4.97","4.98","4.81","4.83","-3.02","-3.32","9,557,480"
"2024-05-16T15:00:00.000Z","4.82","4.87","4.62","4.72","-2.07","-2.38","12,604,210"
"2024-05-16T15:30:00.000Z","4.72","4.95","4.65","4.93","4.44","4.14","7,763,345"
"2024-05-16T16:00:00.000Z","4.93","4.95","4.81","4.84","-1.93","-2.23","5,637,035"
"2024-05-16T16:30:00.000Z","4.84","4.86","4.69","4.76","-1.65","-1.96","5,379,659"
"2024-05-16T17:00:00.000Z","4.76","4.94","4.76","4.91","3.15","2.85","4,941,252"
"2024-05-16T17:30:00.000Z","4.91","5.00","4.82","4.89","-0.3075","-0.6124","5,100,113"
"2024-05-16T18:00:00.000Z","4.90","4.95","4.74","4.78","-2.29","-2.59","3,573,497"
"2024-05-16T18:30:00.000Z","4.78","4.85","4.75","4.81","0.5645","0.2596","2,550,721"
"2024-05-16T19:00:00.000Z","4.80","4.87","4.73","4.78","-0.6258","-0.9307","3,201,755"
"2024-05-16T19:30:00.000Z","4.78","4.83","4.63","4.63","-3.14","-3.44","6,530,893"
"2024-05-17T13:30:00.000Z","4.51","4.75","4.39","4.67","0.7559","0.4510","16,199,827"
"2024-05-17T14:00:00.000Z","4.67","4.98","4.62","4.79","2.66","2.36","14,717,768"
"2024-05-17T14:30:00.000Z","4.79","4.82","4.54","4.69","-2.07","-2.38","8,441,285"
"2024-05-17T15:00:00.000Z","4.69","4.70","4.42","4.58","-2.35","-2.65","7,924,559"
"2024-05-17T15:30:00.000Z","4.58","4.58","4.49","4.54","-0.8734","-1.18","2,805,672"
"2024-05-17T16:00:00.000Z","4.54","4.62","4.49","4.61","1.49","1.18","3,949,441"
"2024-05-17T16:30:00.000Z","4.60","4.62","4.52","4.57","-0.9224","-1.23","2,254,148"
"2024-05-17T17:00:00.000Z","4.57","4.58","4.51","4.57","","-0.3049","1,354,203"
"2024-05-17T17:30:00.000Z","4.57","4.57","4.40","4.46","-2.20","-2.51","4,536,500"
"2024-05-17T18:00:00.000Z","4.46","4.48","4.40","4.47","0.1322","-0.1727","2,519,156"
"2024-05-17T18:30:00.000Z","4.47","4.49","4.32","4.36","-2.47","-2.77","3,723,140"
"2024-05-17T19:00:00.000Z","4.37","4.58","4.33","4.35","-0.2339","-0.5388","4,613,097"
"2024-05-17T19:30:00.000Z","4.35","4.41","4.33","4.41","1.38","1.08","5,914,756"
"2024-05-20T13:30:00.000Z","4.35","4.60","4.32","4.47","1.36","1.06","11,778,720"
"2024-05-20T14:00:00.000Z","4.47","4.78","4.45","4.58","2.57","2.27","10,411,860"
"2024-05-20T14:30:00.000Z","4.58","4.83","4.50","4.79","4.36","4.06","8,598,401"
"2024-05-20T15:00:00.000Z","4.79","4.80","4.46","4.47","-6.58","-6.89","7,698,468"
"2024-05-20T15:30:00.000Z","4.46","4.61","4.44","4.50","0.6644","0.3595","4,547,829"
"2024-05-20T16:00:00.000Z","4.50","4.51","4.40","4.42","-1.77","-2.08","4,349,875"
"2024-05-20T16:30:00.000Z","4.42","4.52","4.40","4.48","1.36","1.05","3,281,993"
"2024-05-20T17:00:00.000Z","4.48","4.49","4.41","4.45","-0.6674","-0.9723","1,691,161"
"2024-05-20T17:30:00.000Z","4.45","4.55","4.44","4.50","1.11","0.8052","2,204,319"
"2024-05-20T18:00:00.000Z","4.49","4.61","4.49","4.51","0.2400","-0.0649","1,990,868"
"2024-05-20T18:30:00.000Z","4.52","4.56","4.46","4.49","-0.3836","-0.6885","1,710,950"
"2024-05-20T19:00:00.000Z","4.50","4.54","4.47","4.53","0.8235","0.5186","1,730,032"
"2024-05-20T19:30:00.000Z","4.54","4.93","4.49","4.84","6.74","6.43","12,835,016"
"2024-05-21T13:30:00.000Z","4.67","4.83","4.60","4.64","-4.04","-4.35","7,639,849"
"2024-05-21T14:00:00.000Z","4.63","4.80","4.63","4.76","2.59","2.29","3,891,672"
"2024-05-21T14:30:00.000Z","4.76","4.90","4.73","4.73","-0.6323","-0.9372","6,052,504"
"2024-05-21T15:00:00.000Z","4.74","4.96","4.73","4.88","3.07","2.76","5,972,832"
"2024-05-21T15:30:00.000Z","4.88","5.11","4.78","4.95","1.44","1.13","10,146,710"
"2024-05-21T16:00:00.000Z","4.95","4.97","4.69","4.74","-4.15","-4.45","7,180,074"
"2024-05-21T16:30:00.000Z","4.75","4.76","4.60","4.67","-1.58","-1.89","3,899,229"
"2024-05-21T17:00:00.000Z","4.67","4.71","4.63","4.71","0.9625","0.6576","1,858,592"
"2024-05-21T17:30:00.000Z","4.71","4.76","4.66","4.69","-0.4225","-0.7274","2,121,570"
"2024-05-21T18:00:00.000Z","4.69","4.74","4.67","4.74","1.07","0.7612","1,216,282"
"2024-05-21T18:30:00.000Z","4.74","4.76","4.68","4.73","-0.2131","-0.5180","1,839,830"
"2024-05-21T19:00:00.000Z","4.72","4.87","4.67","4.76","0.6343","0.3294","4,491,665"
"2024-05-21T19:30:00.000Z","4.76","4.78","4.63","4.67","-1.99","-2.30","5,277,070"
"2024-05-22T13:30:00.000Z","4.64","4.64","4.51","4.58","-1.93","-2.23","4,430,920"
"2024-05-22T14:00:00.000Z","4.57","4.63","4.52","4.59","0.4109","0.1060","2,578,765"
"2024-05-22T14:30:00.000Z","4.59","4.60","4.45","4.50","-2.11","-2.41","4,271,067"
"2024-05-22T15:00:00.000Z","4.50","4.53","4.46","4.51","0.3091","0.0042","1,713,093"
"2024-05-22T15:30:00.000Z","4.52","4.54","4.50","4.51","0.0155","-0.2894","1,078,299"
"2024-05-22T16:00:00.000Z","4.51","4.55","4.50","4.53","0.4078","0.1029","1,555,446"
"2024-05-22T16:30:00.000Z","4.53","4.55","4.52","4.54","0.2185","-0.0864","709,617"
"2024-05-22T17:00:00.000Z","4.54","4.59","4.54","4.58","0.9912","0.6863","1,318,737"
"2024-05-22T17:30:00.000Z","4.58","4.59","4.55","4.56","-0.5431","-0.8480","904,033"
"2024-05-22T18:00:00.000Z","4.57","4.60","4.49","4.56","-0.0022","-0.3071","2,290,288"
"2024-05-22T18:30:00.000Z","4.56","4.74","4.55","4.70","3.08","2.77","3,804,273"
"2024-05-22T19:00:00.000Z","4.71","5.05","4.70","5.03","7.01","6.71","12,072,374"
"2024-05-22T19:30:00.000Z","5.03","5.23","4.92","5.06","0.5924","0.2876","20,773,403"
"2024-05-23T13:30:00.000Z","5.00","5.06","4.83","4.95","-2.17","-2.47","5,020,171"
"2024-05-23T14:00:00.000Z","4.96","5.18","4.93","5.05","1.95","1.65","7,283,261"
"2024-05-23T14:30:00.000Z","5.04","5.05","4.92","4.98","-1.31","-1.61","3,601,595"
"2024-05-23T15:00:00.000Z","4.99","5.05","4.95","5.00","0.4859","0.1810","1,463,663"
"2024-05-23T15:30:00.000Z","5.01","5.16","4.99","5.02","0.2398","-0.0651","3,076,934"
"2024-05-23T16:00:00.000Z","5.01","5.06","4.99","5.04","0.4584","0.1535","1,149,888"
"2024-05-23T16:30:00.000Z","5.04","5.08","4.98","5.00","-0.7937","-1.10","1,451,863"
"2024-05-23T17:00:00.000Z","5.00","5.01","4.85","4.91","-1.80","-2.10","3,071,505"
"2024-05-23T17:30:00.000Z","4.91","4.93","4.75","4.76","-3.04","-3.35","3,640,547"
"2024-05-23T18:00:00.000Z","4.77","4.77","4.65","4.68","-1.69","-2.00","4,099,657"
"2024-05-23T18:30:00.000Z","4.68","4.74","4.56","4.63","-1.10","-1.40","4,120,667"
"2024-05-23T19:00:00.000Z","4.62","4.68","4.60","4.65","0.4558","0.1509","2,197,209"
"2024-05-23T19:30:00.000Z","4.65","4.70","4.57","4.57","-1.72","-2.02","4,110,248"
"2024-05-24T13:30:00.000Z","4.66","4.81","4.63","4.68","2.41","2.10","4,925,643"
"2024-05-24T14:00:00.000Z","4.68","4.83","4.67","4.80","2.56","2.26","3,240,978"
"2024-05-24T14:30:00.000Z","4.80","4.89","4.78","4.80","0.0250","-0.2799","3,394,554"
"2024-05-24T15:00:00.000Z","4.81","4.92","4.80","4.88","1.64","1.34","2,579,900"
"2024-05-24T15:30:00.000Z","4.87","4.93","4.78","4.79","-1.74","-2.05","1,882,731"
"2024-05-24T16:00:00.000Z","4.79","4.83","4.62","4.67","-2.61","-2.91","3,257,763"
"2024-05-24T16:30:00.000Z","4.67","4.75","4.65","4.70","0.5375","0.2326","1,848,111"
"2024-05-24T17:00:00.000Z","4.70","4.73","4.69","4.69","-0.1065","-0.4114","461,102"
"2024-05-24T17:30:00.000Z","4.70","4.73","4.69","4.70","0.2132","-0.0917","739,987"
"2024-05-24T18:00:00.000Z","4.70","4.85","4.69","4.84","2.89","2.59","2,451,614"
"2024-05-24T18:30:00.000Z","4.84","4.84","4.75","4.79","-0.9512","-1.26","1,096,958"
"2024-05-24T19:00:00.000Z","4.79","4.83","4.74","4.80","0.2129","-0.0919","1,417,385"
"2024-05-24T19:30:00.000Z","4.80","4.95","4.77","4.83","0.6146","0.3097","4,744,604"
"2024-05-28T13:30:00.000Z","5.01","5.06","4.70","4.75","-1.75","-2.06","11,239,225"
"2024-05-28T14:00:00.000Z","4.74","4.84","4.66","4.76","0.3161","0.0112","4,908,387"
"2024-05-28T14:30:00.000Z","4.76","4.88","4.75","4.87","2.29","1.98","2,467,942"
"2024-05-28T15:00:00.000Z","4.87","5.03","4.86","4.97","2.18","1.88","6,070,151"
"2024-05-28T15:30:00.000Z","4.98","5.22","4.93","5.17","4.02","3.72","8,352,539"
"2024-05-28T16:00:00.000Z","5.17","5.37","5.13","5.17","-0.0966","-0.4015","13,651,767"
"2024-05-28T16:30:00.000Z","5.17","5.24","5.06","5.09","-1.51","-1.81","5,029,301"
"2024-05-28T17:00:00.000Z","5.09","5.13","4.96","5.00","-1.71","-2.01","4,227,688"
"2024-05-28T17:30:00.000Z","5.01","5.04","4.88","4.89","-2.20","-2.50","2,741,577"
"2024-05-28T18:00:00.000Z","4.89","5.00","4.89","4.96","1.33","1.02","2,397,332"
"2024-05-28T18:30:00.000Z","4.96","4.99","4.86","4.92","-0.8065","-1.11","2,606,031"
"2024-05-28T19:00:00.000Z","4.93","4.99","4.90","4.91","-0.2724","-0.5773","1,734,382"
"2024-05-28T19:30:00.000Z","4.91","4.93","4.87","4.88","-0.5401","-0.8450","4,941,270"
