"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-04-30T19:00:00.000Z","168.86","168.97","168.57","168.67","-0.1303","-0.1487","387,826"
"2024-04-30T19:30:00.000Z","168.65","168.65","167.76","167.87","-0.4743","-0.4928","891,893"
"2024-05-01T13:30:00.000Z","167.50","169.98","167.50","169.18","0.7798","0.7614","492,599"
"2024-05-01T14:00:00.000Z","169.25","169.35","168.45","168.76","-0.2477","-0.2662","198,804"
"2024-05-01T14:30:00.000Z","168.77","169.16","168.60","169.03","0.1570","0.1386","165,456"
"2024-05-01T15:00:00.000Z","169.05","169.36","168.41","169.13","0.0621","0.0437","186,915"
"2024-05-01T15:30:00.000Z","169.25","169.96","169.19","169.48","0.2069","0.1885","196,773"
"2024-05-01T16:00:00.000Z","169.42","170.49","169.27","170.34","0.5077","0.4893","234,720"
"2024-05-01T16:30:00.000Z","170.31","170.39","169.63","169.83","-0.2997","-0.3182","121,807"
"2024-05-01T17:00:00.000Z","169.81","170.08","169.56","170.03","0.1178","0.0993","101,476"
"2024-05-01T17:30:00.000Z","170.03","170.70","170.03","170.50","0.2764","0.2580","162,947"
"2024-05-01T18:00:00.000Z","170.50","172.03","170.38","172.00","0.8798","0.8613","332,976"
"2024-05-01T18:30:00.000Z","172.00","173.70","171.39","173.58","0.9190","0.9005","621,852"
"2024-05-01T19:00:00.000Z","173.63","173.86","172.39","172.47","-0.6398","-0.6583","353,893"
"2024-05-01T19:30:00.000Z","172.41","172.48","171.13","171.44","-0.5972","-0.6157","751,112"
"2024-05-02T13:30:00.000Z","173.00","174.23","172.25","173.85","1.41","1.39","833,686"
"2024-05-02T14:00:00.000Z","173.91","176.08","173.22","175.77","1.10","1.08","940,891"
"2024-05-02T14:30:00.000Z","175.73","176.47","174.74","175.67","-0.0541","-0.0726","637,363"
"2024-05-02T15:00:00.000Z","175.66","176.85","175.54","176.41","0.4212","0.4028","442,948"
"2024-05-02T15:30:00.000Z","176.41","178.27","176.09","178.19","1.01","0.9906","716,858"
"2024-05-02T16:00:00.000Z","178.19","178.45","177.50","177.62","-0.3198","-0.3383","489,198"
"2024-05-02T16:30:00.000Z","177.60","177.67","176.80","177.06","-0.3125","-0.3310","255,781"
"2024-05-02T17:00:00.000Z","177.04","177.72","176.80","177.59","0.2965","0.2780","238,295"
"2024-05-02T17:30:00.000Z","177.63","177.88","177.13","177.51","-0.0450","-0.0635","260,163"
"2024-05-02T18:00:00.000Z","177.51","178.16","177.36","178.01","0.2845","0.2660","288,635"
"2024-05-02T18:30:00.000Z","178.00","178.39","177.89","178.30","0.1601","0.1416","296,025"
"2024-05-02T19:00:00.000Z","178.29","178.42","177.82","178.17","-0.0729","-0.0914","342,519"
"2024-05-02T19:30:00.000Z","178.13","178.90","177.74","178.79","0.3480","0.3295","1,182,042"
"2024-05-03T13:30:00.000Z","179.59","180.49","177.90","179.54","0.4202","0.4018","664,813"
"2024-05-03T14:00:00.000Z","179.58","179.83","178.08","178.80","-0.4129","-0.4313","353,621"
"2024-05-03T14:30:00.000Z","178.79","179.02","178.37","178.99","0.1063","0.0878","170,801"
"2024-05-03T15:00:00.000Z","178.94","179.50","178.45","178.87","-0.0658","-0.0842","246,723"
"2024-05-03T15:30:00.000Z","178.93","179.66","178.71","178.85","-0.0125","-0.0309","200,073"
"2024-05-03T16:00:00.000Z","178.84","179.29","178.42","179.24","0.2186","0.2001","302,592"
"2024-05-03T16:30:00.000Z","179.24","179.56","178.96","179.15","-0.0507","-0.0692","166,280"
"2024-05-03T17:00:00.000Z","179.14","179.64","179.07","179.07","-0.0447","-0.0631","111,863"
"2024-05-03T17:30:00.000Z","179.07","179.43","179.03","179.30","0.1284","0.1100","105,693"
"2024-05-03T18:00:00.000Z","179.29","179.56","178.96","179.23","-0.0390","-0.0575","252,253"
"2024-05-03T18:30:00.000Z","179.27","179.76","179.16","179.39","0.0893","0.0708","157,779"
"2024-05-03T19:00:00.000Z","179.42","179.48","179.23","179.30","-0.0502","-0.0686","158,802"
"2024-05-03T19:30:00.000Z","179.29","179.89","179.17","179.80","0.2789","0.2604","585,178"
"2024-05-06T13:30:00.000Z","180.88","182.12","180.60","181.03","0.6841","0.6656","515,248"
"2024-05-06T14:00:00.000Z","181.07","182.46","180.90","182.28","0.6905","0.6720","256,289"
"2024-05-06T14:30:00.000Z","182.33","182.38","181.58","182.20","-0.0439","-0.0624","236,253"
"2024-05-06T15:00:00.000Z","182.15","182.15","180.85","181.01","-0.6531","-0.6716","252,779"
"2024-05-06T15:30:00.000Z","181.00","181.95","180.95","181.85","0.4641","0.4456","158,199"
"2024-05-06T16:00:00.000Z","181.83","181.96","181.56","181.72","-0.0715","-0.0899","148,092"
"2024-05-06T16:30:00.000Z","181.69","182.16","181.54","182.15","0.2366","0.2182","198,098"
"2024-05-06T17:00:00.000Z","182.19","183.50","182.15","183.37","0.6698","0.6513","477,771"
"2024-05-06T17:30:00.000Z","183.38","183.89","183.25","183.57","0.1091","0.0906","251,105"
"2024-05-06T18:00:00.000Z","183.55","183.98","182.92","183.40","-0.0926","-0.1111","398,140"
"2024-05-06T18:30:00.000Z","183.34","183.48","177.70","178.00","-2.94","-2.96","998,289"
"2024-05-06T19:00:00.000Z","178.00","178.80","174.71","177.94","-0.0337","-0.0522","3,521,055"
"2024-05-06T19:30:00.000Z","177.83","178.43","176.44","178.29","0.1967","0.1782","1,364,784"
"2024-05-07T13:30:00.000Z","177.22","177.58","176.13","176.76","-0.8582","-0.8766","643,250"
"2024-05-07T14:00:00.000Z","176.77","178.35","176.17","177.72","0.5431","0.5246","462,307"
"2024-05-07T14:30:00.000Z","177.76","177.79","176.88","177.31","-0.2307","-0.2492","271,109"
"2024-05-07T15:00:00.000Z","177.28","177.99","177.22","177.34","0.0169","-0.0015","177,436"
"2024-05-07T15:30:00.000Z","177.34","177.49","176.57","176.84","-0.2848","-0.3032","204,707"
"2024-05-07T16:00:00.000Z","176.82","177.09","176.66","176.77","-0.0368","-0.0552","120,866"
"2024-05-07T16:30:00.000Z","176.76","176.83","176.21","176.31","-0.2631","-0.2815","143,443"
"2024-05-07T17:00:00.000Z","176.31","177.14","176.28","177.04","0.4189","0.4005","110,832"
"2024-05-07T17:30:00.000Z","177.00","177.40","176.83","176.93","-0.0642","-0.0826","128,008"
"2024-05-07T18:00:00.000Z","176.94","177.10","176.71","176.79","-0.0763","-0.0948","91,886"
"2024-05-07T18:30:00.000Z","176.77","176.79","176.48","176.71","-0.0481","-0.0665","126,523"
"2024-05-07T19:00:00.000Z","176.74","177.89","176.63","177.09","0.2150","0.1966","470,729"
"2024-05-07T19:30:00.000Z","177.07","177.38","176.60","176.74","-0.1976","-0.2161","403,182"
"2024-05-08T13:30:00.000Z","175.95","178.16","175.95","177.05","0.1754","0.1569","467,477"
"2024-05-08T14:00:00.000Z","177.06","177.45","176.59","177.23","0.1017","0.0832","216,305"
"2024-05-08T14:30:00.000Z","177.25","178.05","176.97","178.05","0.4627","0.4442","182,030"
"2024-05-08T15:00:00.000Z","178.06","178.25","177.44","178.03","-0.0112","-0.0297","203,278"
"2024-05-08T15:30:00.000Z","178.05","178.66","177.92","178.36","0.1854","0.1669","153,664"
"2024-05-08T16:00:00.000Z","178.35","178.60","177.76","177.97","-0.2176","-0.2361","135,734"
"2024-05-08T16:30:00.000Z","178.01","178.22","177.79","177.93","-0.0235","-0.0420","53,889"
"2024-05-08T17:00:00.000Z","177.89","177.99","177.64","177.74","-0.1096","-0.1281","59,960"
"2024-05-08T17:30:00.000Z","177.74","178.20","177.40","178.14","0.2279","0.2094","113,128"
"2024-05-08T18:00:00.000Z","178.13","180.47","177.96","180.47","1.31","1.29","499,824"
"2024-05-08T18:30:00.000Z","180.48","181.66","180.16","180.69","0.1201","0.1017","651,294"
"2024-05-08T19:00:00.000Z","180.74","180.77","179.74","179.82","-0.4787","-0.4972","289,440"
"2024-05-08T19:30:00.000Z","179.80","180.45","179.66","180.34","0.2892","0.2707","405,947"
"2024-05-09T13:30:00.000Z","179.55","180.73","179.31","180.33","-0.0079","-0.0263","280,364"
"2024-05-09T14:00:00.000Z","180.33","181.47","180.23","181.06","0.4072","0.3887","205,507"
"2024-05-09T14:30:00.000Z","181.05","181.58","180.95","181.26","0.1105","0.0920","170,696"
"2024-05-09T15:00:00.000Z","181.28","181.40","180.76","181.01","-0.1379","-0.1564","146,416"
"2024-05-09T15:30:00.000Z","180.99","181.24","180.51","180.96","-0.0276","-0.0461","178,043"
"2024-05-09T16:00:00.000Z","180.95","181.03","180.29","180.42","-0.2984","-0.3169","130,584"
"2024-05-09T16:30:00.000Z","180.38","180.83","180.36","180.77","0.1940","0.1755","130,881"
"2024-05-09T17:00:00.000Z","180.75","181.26","180.60","181.19","0.2351","0.2166","83,276"
"2024-05-09T17:30:00.000Z","181.21","181.53","181.17","181.32","0.0692","0.0507","247,184"
"2024-05-09T18:00:00.000Z","181.29","181.43","181.16","181.33","0.0053","-0.0132","134,426"
"2024-05-09T18:30:00.000Z","181.32","181.75","181.25","181.53","0.1092","0.0907","230,734"
"2024-05-09T19:00:00.000Z","181.48","181.72","181.19","181.68","0.0838","0.0653","206,278"
"2024-05-09T19:30:00.000Z","181.68","181.72","180.27","181.29","-0.2147","-0.2332","1,160,580"
"2024-05-10T13:30:00.000Z","181.25","181.88","180.95","181.05","-0.1324","-0.1508","317,529"
"2024-05-10T14:00:00.000Z","180.91","180.91","179.70","179.99","-0.5855","-0.6039","297,419"
"2024-05-10T14:30:00.000Z","179.95","180.27","179.55","179.62","-0.2065","-0.2250","220,526"
"2024-05-10T15:00:00.000Z","179.59","180.00","179.24","179.29","-0.1830","-0.2015","190,798"
"2024-05-10T15:30:00.000Z","179.26","179.29","177.92","178.45","-0.4683","-0.4868","492,079"
"2024-05-10T16:00:00.000Z","178.43","178.94","178.40","178.85","0.2242","0.2057","129,611"
"2024-05-10T16:30:00.000Z","178.93","179.42","178.91","179.21","0.2012","0.1828","120,493"
"2024-05-10T17:00:00.000Z","179.16","179.44","178.50","178.61","-0.3347","-0.3532","106,886"
"2024-05-10T17:30:00.000Z","178.62","178.97","178.37","178.93","0.1794","0.1610","102,859"
"2024-05-10T18:00:00.000Z","178.96","179.03","178.62","178.81","-0.0673","-0.0858","102,027"
"2024-05-10T18:30:00.000Z","178.80","179.08","178.65","178.95","0.0783","0.0598","89,265"
"2024-05-10T19:00:00.000Z","178.93","179.24","178.84","179.17","0.1229","0.1045","107,432"
"2024-05-10T19:30:00.000Z","179.22","179.43","178.48","178.49","-0.3795","-0.3980","309,960"
"2024-05-13T13:30:00.000Z","179.00","180.68","178.07","180.65","1.21","1.19","412,751"
"2024-05-13T14:00:00.000Z","180.68","180.75","179.50","179.62","-0.5702","-0.5886","270,669"
"2024-05-13T14:30:00.000Z","179.65","179.99","178.92","179.25","-0.2065","-0.2250","129,927"
"2024-05-13T15:00:00.000Z","179.15","179.76","179.12","179.14","-0.0608","-0.0793","127,234"
"2024-05-13T15:30:00.000Z","179.12","179.83","178.86","179.41","0.1507","0.1323","149,513"
"2024-05-13T16:00:00.000Z","179.45","179.64","179.24","179.36","-0.0279","-0.0463","75,309"
"2024-05-13T16:30:00.000Z","179.34","179.93","179.34","179.91","0.3066","0.2882","92,583"
"2024-05-13T17:00:00.000Z","179.90","179.91","179.10","179.10","-0.4502","-0.4687","116,878"
"2024-05-13T17:30:00.000Z","179.12","179.32","178.89","179.22","0.0670","0.0485","60,320"
"2024-05-13T18:00:00.000Z","179.20","179.23","178.91","178.99","-0.1283","-0.1468","71,953"
"2024-05-13T18:30:00.000Z","178.99","179.19","178.79","178.92","-0.0369","-0.0553","88,276"
