"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-05-08T14:00:00.000Z","7.15","7.15","7.09","7.10","-0.6564","-0.6896","151,107"
"2024-05-08T14:30:00.000Z","7.09","7.13","7.06","7.06","-0.5368","-0.5699","276,223"
"2024-05-08T15:00:00.000Z","7.06","7.08","6.99","7.04","-0.2833","-0.3165","290,989"
"2024-05-08T15:30:00.000Z","7.03","7.09","7.03","7.05","0.2131","0.1799","171,291"
"2024-05-08T16:00:00.000Z","7.05","7.07","7.02","7.04","-0.2126","-0.2458","124,022"
"2024-05-08T16:30:00.000Z","7.04","7.05","7.00","7.00","-0.4972","-0.5303","140,700"
"2024-05-08T17:00:00.000Z","7.00","7.01","6.96","6.96","-0.6424","-0.6756","268,859"
"2024-05-08T17:30:00.000Z","6.96","6.98","6.94","6.97","0.1322","0.0990","196,753"
"2024-05-08T18:00:00.000Z","6.97","6.97","6.91","6.93","-0.5596","-0.5928","223,661"
"2024-05-08T18:30:00.000Z","6.93","6.99","6.91","6.96","0.3579","0.3247","436,055"
"2024-05-08T19:00:00.000Z","6.95","7.05","6.94","7.04","1.29","1.26","572,294"
"2024-05-08T19:30:00.000Z","7.04","7.07","7.03","7.05","0.0710","0.0378","770,130"
"2024-05-09T13:30:00.000Z","7.00","7.13","6.97","7.13","1.06","1.03","316,601"
"2024-05-09T14:00:00.000Z","7.12","7.17","7.08","7.11","-0.2807","-0.3139","211,725"
"2024-05-09T14:30:00.000Z","7.11","7.14","7.09","7.14","0.4926","0.4594","144,354"
"2024-05-09T15:00:00.000Z","7.14","7.20","7.13","7.20","0.7703","0.7371","210,519"
"2024-05-09T15:30:00.000Z","7.19","7.20","7.14","7.16","-0.5559","-0.5891","260,163"
"2024-05-09T16:00:00.000Z","7.15","7.18","7.13","7.16","0.0685","0.0353","122,711"
"2024-05-09T16:30:00.000Z","7.15","7.16","7.13","7.14","-0.2081","-0.2413","85,188"
"2024-05-09T17:00:00.000Z","7.14","7.16","7.11","7.13","-0.2099","-0.2431","127,304"
"2024-05-09T17:30:00.000Z","7.13","7.16","7.12","7.16","0.4208","0.3876","132,462"
"2024-05-09T18:00:00.000Z","7.16","7.20","7.14","7.19","0.4148","0.3816","188,640"
"2024-05-09T18:30:00.000Z","7.18","7.20","7.16","7.17","-0.2045","-0.2376","168,405"
"2024-05-09T19:00:00.000Z","7.17","7.19","7.16","7.17","","-0.0332","198,113"
"2024-05-09T19:30:00.000Z","7.17","7.29","7.17","7.27","1.32","1.29","1,522,458"
"2024-05-10T13:30:00.000Z","7.31","7.34","7.22","7.29","0.2063","0.1732","302,243"
"2024-05-10T14:00:00.000Z","7.28","7.28","7.20","7.21","-1.03","-1.06","172,412"
"2024-05-10T14:30:00.000Z","7.21","7.24","7.17","7.18","-0.4161","-0.4493","201,416"
"2024-05-10T15:00:00.000Z","7.19","7.21","7.18","7.20","0.2786","0.2454","215,021"
"2024-05-10T15:30:00.000Z","7.20","7.26","7.18","7.25","0.6250","0.5918","429,916"
"2024-05-10T16:00:00.000Z","7.24","7.24","7.17","7.17","-0.9662","-0.9994","217,055"
"2024-05-10T16:30:00.000Z","7.17","7.17","7.14","7.16","-0.2077","-0.2408","183,857"
"2024-05-10T17:00:00.000Z","7.17","7.17","7.11","7.11","-0.6997","-0.7329","278,147"
"2024-05-10T17:30:00.000Z","7.11","7.15","7.11","7.14","0.4219","0.3888","122,115"
"2024-05-10T18:00:00.000Z","7.13","7.15","7.11","7.15","0.1401","0.1069","240,700"
"2024-05-10T18:30:00.000Z","7.15","7.15","7.09","7.09","-0.8392","-0.8723","201,340"
"2024-05-10T19:00:00.000Z","7.09","7.12","7.08","7.12","0.3526","0.3194","164,539"
"2024-05-10T19:30:00.000Z","7.12","7.13","7.08","7.10","-0.2108","-0.2440","522,677"
"2024-05-13T13:30:00.000Z","7.10","7.13","7.03","7.09","-0.1408","-0.1740","200,707"
"2024-05-13T14:00:00.000Z","7.08","7.14","7.05","7.08","-0.1410","-0.1742","174,059"
"2024-05-13T14:30:00.000Z","7.08","7.09","7.04","7.07","-0.2119","-0.2450","130,031"
"2024-05-13T15:00:00.000Z","7.07","7.08","7.04","7.04","-0.3539","-0.3870","156,295"
"2024-05-13T15:30:00.000Z","7.05","7.12","7.04","7.09","0.7812","0.7481","144,614"
"2024-05-13T16:00:00.000Z","7.09","7.14","7.09","7.13","0.5638","0.5306","88,251"
"2024-05-13T16:30:00.000Z","7.13","7.14","7.09","7.09","-0.5606","-0.5938","121,576"
"2024-05-13T17:00:00.000Z","7.09","7.09","7.02","7.03","-0.9161","-0.9493","148,877"
"2024-05-13T17:30:00.000Z","7.04","7.04","6.98","6.99","-0.5690","-0.6022","152,749"
